# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
1.9500000000e+00  -7.0027862317e-01  -6.9903207940e-01  -1.9049707789e+00  1.2465437717e-03  8.6668023822e-04  2.0587797583e+00
1.9600000000e+00  -7.1930371975e-01  -7.1804890839e-01  -1.8983587811e+00  1.2548113530e-03  7.8679816279e-04  2.0596801483e+00
1.9700000000e+00  -7.3826080973e-01  -7.3699853056e-01  -1.8915294467e+00  1.2622791729e-03  7.0674745571e-04  2.0605252410e+00
1.9800000000e+00  -7.5714771978e-01  -7.5587877365e-01  -1.8844830097e+00  1.2689461282e-03  6.2664456824e-04  2.0613144672e+00
1.9900000000e+00  -7.7596228028e-01  -7.7468746801e-01  -1.8772197516e+00  1.2748122758e-03  5.4660510412e-04  2.0620473345e+00
2.0000000000e+00  -7.9470232586e-01  -7.9342244704e-01  -1.8697400022e+00  1.2798788236e-03  4.6674358259e-04  2.0627234276e+00
2.0100000000e+00  -8.1336569579e-01  -8.1208154767e-01  -1.8620441398e+00  1.2841481181e-03  3.8717320466e-04  2.0633424093e+00
2.0200000000e+00  -8.3195023451e-01  -8.3066261088e-01  -1.8541325918e+00  1.2876236306e-03  3.0800562304e-04  2.0639040206e+00
2.0300000000e+00  -8.5045379208e-01  -8.4916348214e-01  -1.8460058352e+00  1.2903099397e-03  2.2935071643e-04  2.0644080815e+00
2.0400000000e+00  -8.6887422468e-01  -8.6758201197e-01  -1.8376643966e+00  1.2922127137e-03  1.5131636860e-04  2.0648544909e+00
2.0500000000e+00  -8.8720939507e-01  -8.8591605638e-01  -1.8291088527e+00  1.2933386882e-03  7.4008253014e-05  2.0652432269e+00
2.0600000000e+00  -9.0545717307e-01  -9.0416347742e-01  -1.8203398307e+00  1.2936956440e-03  2.4703767696e-06  2.0655743466e+00
2.0700000000e+00  -9.2361543604e-01  -9.2232214365e-01  -1.8113580084e+00  1.2932923813e-03  7.8018890122e-05  2.0658479857e+00
2.0800000000e+00  -9.4168206937e-01  -9.4038993068e-01  -1.8021641146e+00  1.2921386929e-03  1.5253947547e-04  2.0660643588e+00
2.0900000000e+00  -9.5965496697e-01  -9.5836472163e-01  -1.7927589288e+00  1.2902453346e-03  2.2593732898e-04  2.0662237582e+00
2.1000000000e+00  -9.7753203171e-01  -9.7624440771e-01  -1.7831432819e+00  1.2876239945e-03  2.9812083533e-04  2.0663265537e+00
2.1100000000e+00  -9.9531117593e-01  -9.9402688867e-01  -1.7733180562e+00  1.2842872603e-03  3.6900174017e-04  2.0663731919e+00
2.1200000000e+00  -1.0129903219e+00  -1.0117100733e+00  -1.7632841851e+00  1.2802485846e-03  4.3849531376e-04  2.0663641949e+00
2.1300000000e+00  -1.0305674024e+00  -1.0292918802e+00  -1.7530426534e+00  1.2755222491e-03  5.0652050555e-04  2.0663001596e+00
2.1400000000e+00  -1.0480403610e+00  -1.0467702377e+00  -1.7425944975e+00  1.2701233269e-03  5.7300008916e-04  2.0661817565e+00
2.1500000000e+00  -1.0654071526e+00  -1.0641430850e+00  -1.7319408047e+00  1.2640676440e-03  6.3786079747e-04  2.0660097282e+00
2.1600000000e+00  -1.0826657442e+00  -1.0814083724e+00  -1.7210827140e+00  1.2573717383e-03  7.0103344757e-04  2.0657848882e+00
2.1700000000e+00  -1.0998141147e+00  -1.0985640619e+00  -1.7100214152e+00  1.2500528190e-03  7.6245305518e-04  2.0655081192e+00
2.1800000000e+00  -1.1168502562e+00  -1.1156081275e+00  -1.6987581489e+00  1.2421287235e-03  8.2205893834e-04  2.0651803713e+00
2.1900000000e+00  -1.1337721738e+00  -1.1325385560e+00  -1.6872942067e+00  1.2336178741e-03  8.7979481006e-04  2.0648026604e+00
2.2000000000e+00  -1.1505778864e+00  -1.1493533472e+00  -1.6756309306e+00  1.2245392338e-03  9.3560885983e-04  2.0643760661e+00
2.2100000000e+00  -1.1672654270e+00  -1.1660505148e+00  -1.6637697126e+00  1.2149122610e-03  9.8945382371e-04  2.0639017298e+00
2.2200000000e+00  -1.1838328433e+00  -1.1826280864e+00  -1.6517119949e+00  1.2047568637e-03  1.0412870429e-03  2.0633808524e+00
2.2300000000e+00  -1.2002781980e+00  -1.1990841046e+00  -1.6394592687e+00  1.1940933532e-03  1.0910705108e-03  2.0628146918e+00
2.2400000000e+00  -1.2165995693e+00  -1.2154166269e+00  -1.6270130747e+00  1.1829423976e-03  1.1387709080e-03  2.0622045612e+00
2.2500000000e+00  -1.2327950515e+00  -1.2316237265e+00  -1.6143750022e+00  1.1713249745e-03  1.1843596261e-03  2.0615518257e+00
2.2600000000e+00  -1.2488627551e+00  -1.2477034928e+00  -1.6015466884e+00  1.1592623241e-03  1.2278127791e-03  2.0608579005e+00
2.2700000000e+00  -1.2648008077e+00  -1.2636540318e+00  -1.5885298183e+00  1.1467759019e-03  1.2691112033e-03  2.0601242478e+00
2.2800000000e+00  -1.2806073537e+00  -1.2794734664e+00  -1.5753261241e+00  1.1338873312e-03  1.3082404460e-03  2.0593523743e+00
2.2900000000e+00  -1.2962805558e+00  -1.2951599374e+00  -1.5619373843e+00  1.1206183566e-03  1.3451907413e-03  2.0585438280e+00
2.3000000000e+00  -1.3118185942e+00  -1.3107116034e+00  -1.5483654234e+00  1.1069907971e-03  1.3799569757e-03  2.0577001958e+00
2.3100000000e+00  -1.3272196679e+00  -1.3261266414e+00  -1.5346121109e+00  1.0930264995e-03  1.4125386416e-03  2.0568230999e+00
2.3200000000e+00  -1.3424819947e+00  -1.3414032474e+00  -1.5206793610e+00  1.0787472932e-03  1.4429397794e-03  2.0559141956e+00
2.3300000000e+00  -1.3576038119e+00  -1.3565396370e+00  -1.5065691315e+00  1.0641749444e-03  1.4711689096e-03  2.0549751673e+00
2.3400000000e+00  -1.3725833763e+00  -1.3715340451e+00  -1.4922834232e+00  1.0493311124e-03  1.4972389525e-03  2.0540077261e+00
2.3500000000e+00  -1.3874189646e+00  -1.3863847273e+00  -1.4778242792e+00  1.0342373054e-03  1.5211671394e-03  2.0530136061e+00
2.3600000000e+00  -1.4021088744e+00  -1.4010899596e+00  -1.4631937837e+00  1.0189148381e-03  1.5429749115e-03  2.0519945617e+00
2.3700000000e+00  -1.4166514237e+00  -1.4156480389e+00  -1.4483940616e+00  1.0033847905e-03  1.5626878106e-03  2.0509523639e+00
2.3800000000e+00  -1.4310449519e+00  -1.4300572839e+00  -1.4334272773e+00  9.8766796685e-04  1.5803353590e-03  2.0498887972e+00
2.3900000000e+00  -1.4452878198e+00  -1.4443160349e+00  -1.4182956336e+00  9.7178485698e-04  1.5959509315e-03  2.0488056565e+00
2.4000000000e+00  -1.4593784101e+00  -1.4584226545e+00  -1.4030013713e+00  9.5575559824e-04  1.6095716169e-03  2.0477047436e+00
2.4100000000e+00  -1.4733151278e+00  -1.4723755279e+00  -1.3875467678e+00  9.3959993912e-04  1.6212380731e-03  2.0465878640e+00
2.4200000000e+00  -1.4870964003e+00  -1.4861730631e+00  -1.3719341361e+00  9.2333720433e-04  1.6309943724e-03  2.0454568236e+00
2.4300000000e+00  -1.5007206779e+00  -1.4998136916e+00  -1.3561658238e+00  9.0698626145e-04  1.6388878409e-03  2.0443134256e+00
2.4400000000e+00  -1.5141864341e+00  -1.5132958686e+00  -1.3402442121e+00  8.9056548923e-04  1.6449688899e-03  2.0431594670e+00
2.4500000000e+00  -1.5274921657e+00  -1.5266180729e+00  -1.3241717149e+00  8.7409274761e-04  1.6492908412e-03  2.0419967356e+00
2.4600000000e+00  -1.5406363934e+00  -1.5397788081e+00  -1.3079507773e+00  8.5758534951e-04  1.6519097463e-03  2.0408270068e+00
2.4700000000e+00  -1.5536176620e+00  -1.5527766019e+00  -1.2915838746e+00  8.4106003445e-04  1.6528842006e-03  2.0396520403e+00
2.4800000000e+00  -1.5664345403e+00  -1.5656100074e+00  -1.2750735112e+00  8.2453294409e-04  1.6522751518e-03  2.0384735771e+00
2.4900000000e+00  -1.5790856220e+00  -1.5782776024e+00  -1.2584222197e+00  8.0801959963e-04  1.6501457049e-03  2.0372933366e+00
2.5000000000e+00  -1.5915695254e+00  -1.5907779905e+00  -1.2416325591e+00  7.9153488130e-04  1.6465609230e-03  2.0361130135e+00
2.5100000000e+00  -1.6038848940e+00  -1.6031098010e+00  -1.2247071143e+00  7.7509300973e-04  1.6415876248e-03  2.0349342749e+00
2.5200000000e+00  -1.6160303964e+00  -1.6152716889e+00  -1.2076484943e+00  7.5870752944e-04  1.6352941797e-03  2.0337587573e+00
2.5300000000e+00  -1.6280047270e+00  -1.6272623357e+00  -1.1904593313e+00  7.4239129438e-04  1.6277503007e-03  2.0325880643e+00
2.5400000000e+00  -1.6398066057e+00  -1.6390804492e+00  -1.1731422794e+00  7.2615645549e-04  1.6190268358e-03  2.0314237634e+00
2.5500000000e+00  -1.6514347784e+00  -1.6507247639e+00  -1.1557000134e+00  7.1001445045e-04  1.6091955589e-03  2.0302673835e+00
2.5600000000e+00  -1.6628880171e+00  -1.6621940411e+00  -1.1381352273e+00  6.9397599544e-04  1.5983289599e-03  2.0291204129e+00
2.5700000000e+00  -1.6741651202e+00  -1.6734870691e+00  -1.1204506334e+00  6.7805107903e-04  1.5865000357e-03  2.0279842962e+00
2.5800000000e+00  -1.6852649124e+00  -1.6846026635e+00  -1.1026489608e+00  6.6224895817e-04  1.5737820811e-03  2.0268604323e+00
2.5900000000e+00  -1.6961862453e+00  -1.6955396672e+00  -1.0847329543e+00  6.4657815621e-04  1.5602484826e-03  2.0257501725e+00
2.6000000000e+00  -1.7069279971e+00  -1.7062969506e+00  -1.0667053727e+00  6.3104646305e-04  1.5459725128e-03  2.0246548179e+00
2.6100000000e+00  -1.7174890729e+00  -1.7168734120e+00  -1.0485689881e+00  6.1566093728e-04  1.5310271281e-03  2.0235756177e+00
2.6200000000e+00  -1.7278684049e+00  -1.7272679770e+00  -1.0303265843e+00  6.0042791032e-04  1.5154847700e-03  2.0225137673e+00
2.6300000000e+00  -1.7380649526e+00  -1.7374795996e+00  -1.0119809555e+00  5.8535299259e-04  1.4994171686e-03  2.0214704066e+00
2.6400000000e+00  -1.7480777025e+00  -1.7475072614e+00  -9.9353490525e-01  5.7044108155e-04  1.4828951520e-03  2.0204466183e+00
2.6500000000e+00  -1.7579056687e+00  -1.7573499723e+00  -9.7499124488e-01  5.5569637167e-04  1.4659884590e-03  2.0194434264e+00
2.6600000000e+00  -1.7675478927e+00  -1.7670067703e+00  -9.5635279248e-01  5.4112236624e-04  1.4487655583e-03  2.0184617950e+00
2.6700000000e+00  -1.7770034435e+00  -1.7764767216e+00  -9.3762237152e-01  5.2672189094e-04  1.4312934717e-03  2.0175026270e+00
2.6800000000e+00  -1.7862714177e+00  -1.7857589206e+00  -9.1880280965e-01  5.1249710920e-04  1.4136376053e-03  2.0165667628e+00
2.6900000000e+00  -1.7953509396e+00  -1.7948524901e+00  -8.9989693744e-01  4.9844953913e-04  1.3958615856e-03  2.0156549796e+00
2.7000000000e+00  -1.8042411612e+00  -1.8037565811e+00  -8.8090758713e-01  4.8458007214e-04  1.3780271038e-03  2.0147679904e+00
2.7100000000e+00  -1.8129412620e+00  -1.8124703730e+00  -8.6183759146e-01  4.7088899300e-04  1.3601937666e-03  2.0139064435e+00
2.7200000000e+00  -1.8214504495e+00  -1.8209930735e+00  -8.4268978243e-01  4.5737600146e-04  1.3424189552e-03  2.0130709216e+00
2.7300000000e+00  -1.8297679589e+00  -1.8293239187e+00  -8.2346699008e-01  4.4404023512e-04  1.3247576923e-03  2.0122619417e+00
2.7400000000e+00  -1.8378930531e+00  -1.8374621728e+00  -8.0417204138e-01  4.3088029370e-04  1.3072625172e-03  2.0114799543e+00
2.7500000000e+00  -1.8458250227e+00  -1.8454071284e+00  -7.8480775902e-01  4.1789426439e-04  1.2899833698e-03  2.0107253441e+00
2.7600000000e+00  -1.8535631860e+00  -1.8531581063e+00  -7.6537696027e-01  4.0507974845e-04  1.2729674836e-03  2.0099984291e+00
2.7700000000e+00  -1.8611068892e+00  -1.8607144553e+00  -7.4588245586e-01  3.9243388876e-04  1.2562592877e-03  2.0092994610e+00
2.7800000000e+00  -1.8684555058e+00  -1.8680755524e+00  -7.2632704888e-01  3.7995339828e-04  1.2399003184e-03  2.0086286257e+00
2.7900000000e+00  -1.8756084372e+00  -1.8752408026e+00  -7.0671353369e-01  3.6763458942e-04  1.2239291400e-03  2.0079860432e+00
2.8000000000e+00  -1.8825651121e+00  -1.8822096387e+00  -6.8704469483e-01  3.5547340409e-04  1.2083812755e-03  2.0073717683e+00
2.8100000000e+00  -1.8893249867e+00  -1.8889815213e+00  -6.6732330601e-01  3.4346544444e-04  1.1932891475e-03  2.0067857913e+00
2.8200000000e+00  -1.8958875448e+00  -1.8955559388e+00  -6.4755212907e-01  3.3160600409e-04  1.1786820282e-03  2.0062280385e+00
2.8300000000e+00  -1.9022522972e+00  -1.9019324071e+00  -6.2773391296e-01  3.1989009988e-04  1.1645860005e-03  2.0056983733e+00
2.8400000000e+00  -1.9084187819e+00  -1.9081104694e+00  -6.0787139283e-01  3.0831250387e-04  1.1510239280e-03  2.0051965968e+00
2.8500000000e+00  -1.9143865641e+00  -1.9140896963e+00  -5.8796728901e-01  2.9686777569e-04  1.1380154358e-03  2.0047224493e+00
2.8600000000e+00  -1.9201552359e+00  -1.9198696856e+00  -5.6802430613e-01  2.8555029493e-04  1.1255769013e-03  2.0042756110e+00
2.8700000000e+00  -1.9257244161e+00  -1.9254500618e+00  -5.4804513219e-01  2.7435429368e-04  1.1137214546e-03  2.0038557037e+00
2.8800000000e+00  -1.9310937504e+00  -1.9308304765e+00  -5.2803243773e-01  2.6327388888e-04  1.1024589888e-03  2.0034622921e+00
2.8900000000e+00  -1.9362629108e+00  -1.9360106077e+00  -5.0798887495e-01  2.5230311469e-04  1.0917961808e-03  2.0030948851e+00
2.9000000000e+00  -1.9412315958e+00  -1.9409901599e+00  -4.8791707693e-01  2.4143595442e-04  1.0817365209e-03  2.0027529373e+00
2.9100000000e+00  -1.9459995302e+00  -1.9457688638e+00  -4.6781965680e-01  2.3066637229e-04  1.0722803526e-03  2.0024358513e+00
2.9200000000e+00  -1.9505664646e+00  -1.9503464762e+00  -4.4769920702e-01  2.1998834458e-04  1.0634249212e-03  2.0021429787e+00
2.9300000000e+00  -1.9549321757e+00  -1.9547227798e+00  -4.2755829861e-01  2.0939589039e-04  1.0551644316e-03  2.0018736222e+00
2.9400000000e+00  -1.9590964656e+00  -1.9588975825e+00  -4.0739948051e-01  1.9888310171e-04  1.0474901157e-03  2.0016270378e+00
2.9500000000e+00  -1.9630591623e+00  -1.9628707181e+00  -3.8722527885e-01  1.8844417274e-04  1.0403903075e-03  2.0014024363e+00
2.9600000000e+00  -1.9668201186e+00  -1.9666420452e+00  -3.6703819635e-01  1.7807342850e-04  1.0338505270e-03  2.0011989857e+00
2.9700000000e+00  -1.9703792127e+00  -1.9702114473e+00  -3.4684071167e-01  1.6776535249e-04  1.0278535723e-03  2.0010158133e+00
2.9800000000e+00  -1.9737363475e+00  -1.9735788329e+00  -3.2663527889e-01  1.5751461344e-04  1.0223796193e-03  2.0008520076e+00
2.9900000000e+00  -1.9768914506e+00  -1.9767441345e+00  -3.0642432689e-01  1.4731609097e-04  1.0174063285e-03  2.0007066208e+00
3.0000000000e+00  -1.9798444740e+00  -1.9797073091e+00  -2.8621025888e-01  1.3716490021e-04  1.0129089595e-03  2.0005786709e+00
3.0100000000e+00  -1.9825953937e+00  -1.9824683373e+00  -2.6599545191e-01  1.2705641520e-04  1.0088604918e-03  2.0004671443e+00
3.0200000000e+00  -1.9851442098e+00  -1.9850272235e+00  -2.4578225638e-01  1.1698629106e-04  1.0052317516e-03  2.0003709977e+00
3.0300000000e+00  -1.9874909460e+00  -1.9873839955e+00  -2.2557299564e-01  1.0695048485e-04  1.0019915454e-03  2.0002891610e+00
3.0400000000e+00  -1.9896356494e+00  -1.9895387042e+00  -2.0536996559e-01  9.6945275097e-05  9.9910679790e-04  2.0002205391e+00
3.0500000000e+00  -1.9915783904e+00  -1.9914914231e+00  -1.8517543428e-01  8.6967279896e-05  9.9654269591e-04  2.0001640150e+00
3.0600000000e+00  -1.9933192621e+00  -1.9932422486e+00  -1.6499164164e-01  7.7013473544e-05  9.9426283636e-04  2.0001184518e+00
3.0700000000e+00  -1.9948583803e+00  -1.9947912991e+00  -1.4482079911e-01  6.7081201688e-05  9.9222937856e-04  2.0000826955e+00
3.0800000000e+00  -1.9961958833e+00  -1.9961387151e+00  -1.2466508940e-01  5.7168194918e-05  9.9040320022e-04  2.0000555772e+00
3.0900000000e+00  -1.9973319311e+00  -1.9972846586e+00  -1.0452666621e-01  4.7272580795e-05  9.8874405659e-04  2.0000359156e+00
3.1000000000e+00  -1.9982667060e+00  -1.9982293131e+00  -8.4407654040e-02  3.7392894267e-05  9.8721074241e-04  2.0000225199e+00
3.1100000000e+00  -1.9990004114e+00  -1.9989728833e+00  -6.4310148006e-02  2.7528086451e-05  9.8576125614e-04  2.0000141917e+00
3.1200000000e+00  -1.9995332722e+00  -1.9995155946e+00  -4.4236213653e-02  1.7677531773e-05  9.8435296594e-04  2.0000097279e+00
3.1300000000e+00  -1.9998655340e+00  -1.9998576930e+00  -2.4187886834e-02  7.8410334297e-06  9.8294277696e-04  2.0000079230e+00
3.1400000000e+00  -1.9999974633e+00  -1.9999994444e+00  -4.1671736135e-03  1.9811728182e-06  9.8148729951e-04  2.0000075715e+00
3.1500000000e+00  -1.9999293467e+00  -1.9999411351e+00  1.5823949820e-02  1.1788416540e-05  9.7994301753e-04  2.0000074706e+00
3.1600000000e+00  -1.9996614910e+00  -1.9996830706e+00  3.5783537198e-02  2.1579592216e-05  9.7826645694e-04  2.0000064221e+00
3.1700000000e+00  -1.9991942227e+00  -1.9992255758e+00  5.5709672196e-02  3.1353160493e-05  9.7641435335e-04  2.0000032353e+00
3.1800000000e+00  -1.9985278878e+00  -1.9985689949e+00  7.5600468430e-02  4.1107151118e-05  9.7434381874e-04  1.9999967291e+00
3.1900000000e+00  -1.9976628513e+00  -1.9977136905e+00  9.5454069430e-02  5.0839167530e-05  9.7201250656e-04  1.9999857342e+00
3.2000000000e+00  -1.9965994972e+00  -1.9966600436e+00  1.1526864858e-01  6.0546393088e-05  9.6937877479e-04  1.9999690955e+00
3.2100000000e+00  -1.9953382280e+00  -1.9954084536e+00  1.3504240905e-01  7.0225598924e-05  9.6640184660e-04  1.9999456744e+00
3.2200000000e+00  -1.9938794642e+00  -1.9939593374e+00  1.5477358367e-01  7.9873153387e-05  9.6304196805e-04  1.9999143506e+00
3.2300000000e+00  -1.9922236446e+00  -1.9923131296e+00  1.7446043484e-01  8.9485033046e-05  9.5926056247e-04  1.9998740249e+00
3.2400000000e+00  -1.9903712253e+00  -1.9904702821e+00  1.9410125435e-01  9.9056835219e-05  9.5502038112e-04  1.9998236205e+00
3.2500000000e+00  -1.9883226798e+00  -1.9884312636e+00  2.1369436321e-01  1.0858379199e-04  9.5028564959e-04  1.9997620854e+00
3.2600000000e+00  -1.9860784986e+00  -1.9861965594e+00  2.3323811146e-01  1.1806078565e-04  9.4502220972e-04  1.9996883946e+00
3.2700000000e+00  -1.9836391889e+00  -1.9837666713e+00  2.5273087797e-01  1.2748236559e-04  9.3919765654e-04  1.9996015514e+00
3.2800000000e+00  -1.9810052743e+00  -1.9811421171e+00  2.7217107019e-01  1.3684276645e-04  9.3278146988e-04  1.9995005898e+00
3.2900000000e+00  -1.9781772944e+00  -1.9783234304e+00  2.9155712388e-01  1.4613592761e-04  9.2574514035e-04  1.9993845758e+00
3.3000000000e+00  -1.9751558047e+00  -1.9753111602e+00  3.1088750285e-01  1.5535551393e-04  9.1806228925e-04  1.9992526095e+00
3.3100000000e+00  -1.9719413760e+00  -1.9721058709e+00  3.3016069867e-01  1.6449493761e-04  9.0970878224e-04  1.9991038265e+00
3.3200000000e+00  -1.9685345944e+00  -1.9687081418e+00  3.4937523033e-01  1.7354738118e-04  9.0066283636e-04  1.9989373995e+00
3.3300000000e+00  -1.9649360609e+00  -1.9651185667e+00  3.6852964396e-01  1.8250582149e-04  8.9090512008e-04  1.9987525398e+00
3.3400000000e+00  -1.9611463910e+00  -1.9613377540e+00  3.8762251242e-01  1.9136305476e-04  8.8041884630e-04  1.9985484988e+00
3.3500000000e+00  -1.9571662145e+00  -1.9573663263e+00  4.0665243498e-01  2.0011172240e-04  8.6918985786e-04  1.9983245690e+00
3.3600000000e+00  -1.9529961754e+00  -1.9532049197e+00  4.2561803691e-01  2.0874433773e-04  8.5720670542e-04  1.9980800859e+00
3.3700000000e+00  -1.9486369311e+00  -1.9488541844e+00  4.4451796910e-01  2.1725331341e-04  8.4446071756e-04  1.9978144285e+00
3.3800000000e+00  -1.9440891527e+00  -1.9443147837e+00  4.6335090767e-01  2.2563098953e-04  8.3094606280e-04  1.9975270208e+00
3.3900000000e+00  -1.9393535243e+00  -1.9395873939e+00  4.8211555351e-01  2.3386966232e-04  8.1665980345e-04  1.9972173328e+00
3.4000000000e+00  -1.9344307429e+00  -1.9346727045e+00  5.0081063184e-01  2.4196161326e-04  8.0160194119e-04  1.9968848813e+00
3.4100000000e+00  -1.9293215182e+00  -1.9295714174e+00  5.1943489181e-01  2.4989913873e-04  7.8577545419e-04  1.9965292308e+00
3.4200000000e+00  -1.9240265722e+00  -1.9242842468e+00  5.3798710599e-01  2.5767457987e-04  7.6918632561e-04  1.9961499944e+00
3.4300000000e+00  -1.9185466391e+00  -1.9188119194e+00  5.5646606990e-01  2.6528035279e-04  7.5184356368e-04  1.9957468345e+00
3.4400000000e+00  -1.9128824646e+00  -1.9131551735e+00  5.7487060157e-01  2.7270897884e-04  7.3375921291e-04  1.9953194633e+00
3.4500000000e+00  -1.9070348062e+00  -1.9073147594e+00  5.9319954098e-01  2.7995311503e-04  7.1494835676e-04  1.9948676433e+00
3.4600000000e+00  -1.9010044329e+00  -1.9012914385e+00  6.1145174961e-01  2.8700558435e-04  6.9542911155e-04  1.9943911881e+00
3.4700000000e+00  -1.8947921244e+00  -1.8950859839e+00  6.2962610991e-01  2.9385940608e-04  6.7522261167e-04  1.9938899622e+00
3.4800000000e+00  -1.8883986716e+00  -1.8886991794e+00  6.4772152476e-01  3.0050782583e-04  6.5435298615e-04  1.9933638820e+00
3.4900000000e+00  -1.8818248758e+00  -1.8821318201e+00  6.6573691698e-01  3.0694434536e-04  6.3284732666e-04  1.9928129154e+00
3.5000000000e+00  -1.8750715486e+00  -1.8753847114e+00  6.8367122876e-01  3.1316275198e-04  6.1073564691e-04  1.9922370823e+00
3.5100000000e+00  -1.8681395121e+00  -1.8684586693e+00  7.0152342112e-01  3.1915714754e-04  5.8805083373e-04  1.9916364546e+00
3.5200000000e+00  -1.8610295981e+00  -1.8613545201e+00  7.1929247340e-01  3.2492197691e-04  5.6482858974e-04  1.9910111559e+00
3.5300000000e+00  -1.8537426482e+00  -1.8540731003e+00  7.3697738264e-01  3.3045205578e-04  5.4110736791e-04  1.9903613618e+00
3.5400000000e+00  -1.8462795136e+00  -1.8466152562e+00  7.5457716309e-01  3.3574259782e-04  5.1692829806e-04  1.9896872997e+00
3.5500000000e+00  -1.8386410548e+00  -1.8389818440e+00  7.7209084559e-01  3.4078924105e-04  4.9233510559e-04  1.9889892482e+00
3.5600000000e+00  -1.8308281414e+00  -1.8311737295e+00  7.8951747705e-01  3.4558807336e-04  4.6737402250e-04  1.9882675370e+00
3.5700000000e+00  -1.8228416521e+00  -1.8231917878e+00  8.0685611983e-01  3.5013565708e-04  4.4209369102e-04  1.9875225465e+00
3.5800000000e+00  -1.8146824744e+00  -1.8150369034e+00  8.2410585120e-01  3.5442905260e-04  4.1654505999e-04  1.9867547074e+00
3.5900000000e+00  -1.8063515043e+00  -1.8067099701e+00  8.4126576278e-01  3.5846584087e-04  3.9078127439e-04  1.9859644999e+00
3.6000000000e+00  -1.7978496464e+00  -1.7982118906e+00  8.5833495991e-01  3.6224414477e-04  3.6485755806e-04  1.9851524534e+00
3.6100000000e+00  -1.7891778136e+00  -1.7895435763e+00  8.7531256112e-01  3.6576264932e-04  3.3883109011e-04  1.9843191455e+00
3.6200000000e+00  -1.7803369269e+00  -1.7807059476e+00  8.9219769751e-01  3.6902062056e-04  3.1276087515e-04  1.9834652015e+00
3.6300000000e+00  -1.7713279155e+00  -1.7716999334e+00  9.0898951221e-01  3.7201792314e-04  2.8670760778e-04  1.9825912936e+00
3.6400000000e+00  -1.7621517162e+00  -1.7625264712e+00  9.2568715976e-01  3.7475503653e-04  2.6073353152e-04  1.9816981397e+00
3.6500000000e+00  -1.7528092738e+00  -1.7531865069e+00  9.4228980558e-01  3.7723306976e-04  2.3490229269e-04  1.9807865028e+00
3.6600000000e+00  -1.7433015407e+00  -1.7436809945e+00  9.5879662534e-01  3.7945377471e-04  2.0927878941e-04  1.9798571897e+00
3.6700000000e+00  -1.7336294769e+00  -1.7340108965e+00  9.7520680441e-01  3.8141955788e-04  1.8392901620e-04  1.9789110503e+00
3.6800000000e+00  -1.7237940498e+00  -1.7241771832e+00  9.9151953727e-01  3.8313349049e-04  1.5891990449e-04  1.9779489760e+00
3.6900000000e+00  -1.7137962339e+00  -1.7141808332e+00  1.0077340270e+00  3.8459931712e-04  1.3431915950e-04  1.9769718991e+00
3.7000000000e+00  -1.7036370114e+00  -1.7040228328e+00  1.0238494845e+00  3.8582146256e-04  1.1019509369e-04  1.9759807909e+00
3.7100000000e+00  -1.6933173712e+00  -1.6937041762e+00  1.0398651284e+00  3.8680503706e-04  8.6616457431e-05  1.9749766609e+00
3.7200000000e+00  -1.6828383097e+00  -1.6832258655e+00  1.0557801837e+00  3.8755583985e-04  6.3652267107e-05  1.9739605554e+00
3.7300000000e+00  -1.6722008301e+00  -1.6725889104e+00  1.0715938822e+00  3.8808036093e-04  4.1371631094e-05  1.9729335558e+00
3.7400000000e+00  -1.6614059425e+00  -1.6617943283e+00  1.0873054611e+00  3.8838578110e-04  1.9843574101e-05  1.9718967776e+00
3.7500000000e+00  -1.6504546642e+00  -1.6508431441e+00  1.1029141628e+00  3.8847997027e-04  8.6313979519e-07  1.9708513686e+00
3.7600000000e+00  -1.6393480190e+00  -1.6397363905e+00  1.1184192346e+00  3.8837148393e-04  2.0680184944e-05  1.9697985073e+00
3.7700000000e+00  -1.6280870378e+00  -1.6284751074e+00  1.1338199275e+00  3.8806955792e-04  3.9539852364e-05  1.9687394017e+00
3.7800000000e+00  -1.6166727582e+00  -1.6170603423e+00  1.1491154964e+00  3.8758410130e-04  5.7375227973e-05  1.9676752874e+00
3.7900000000e+00  -1.6051062246e+00  -1.6054931503e+00  1.1643051990e+00  3.8692568759e-04  7.4120370410e-05  1.9666074261e+00
3.8000000000e+00  -1.5933884882e+00  -1.5937745937e+00  1.1793882957e+00  3.8610554412e-04  8.9710488004e-05  1.9655371038e+00
3.8100000000e+00  -1.5815206067e+00  -1.5819057422e+00  1.1943640488e+00  3.8513553964e-04  1.0408211449e-04  1.9644656291e+00
3.8200000000e+00  -1.5695036448e+00  -1.5698876730e+00  1.2092317220e+00  3.8402817021e-04  1.1717328301e-04  1.9633943317e+00
3.8300000000e+00  -1.5573386740e+00  -1.5577214705e+00  1.2239905802e+00  3.8279654336e-04  1.2892369805e-04  1.9623245600e+00
3.8400000000e+00  -1.5450267722e+00  -1.5454082266e+00  1.2386398886e+00  3.8145436050e-04  1.3927490483e-04  1.9612576802e+00
3.8500000000e+00  -1.5325690245e+00  -1.5329490403e+00  1.2531789126e+00  3.8001589769e-04  1.4817045578e-04  1.9601950737e+00
3.8600000000e+00  -1.5199665224e+00  -1.5203450184e+00  1.2676069170e+00  3.7849598475e-04  1.5555607365e-04  1.9591381355e+00
