# t   theta_analytical   theta   omega   theta_errors   omega_errors   energy
4.6920000000e+00  -9.2022809612e-03  -9.0609674070e-03  -2.3597611225e-02  1.4131355416e-04  4.3253478263e-04  6.8112691692e-04
4.6930000000e+00  -9.2253846757e-03  -9.0845040464e-03  -2.3475657513e-02  1.4088062929e-04  4.3331407197e-04  6.8035135243e-04
4.6940000000e+00  -9.2483656300e-03  -9.1079187022e-03  -2.3353644293e-02  1.4044692779e-04  4.3408803272e-04  6.7958380614e-04
4.6950000000e+00  -9.2712237706e-03  -9.1312113156e-03  -2.3231572841e-02  1.4001245500e-04  4.3485666477e-04  6.7882424023e-04
4.6960000000e+00  -9.2939590451e-03  -9.1543818289e-03  -2.3109444438e-02  1.3957721624e-04  4.3561996802e-04  6.7807261673e-04
4.6970000000e+00  -9.3165714027e-03  -9.1774301859e-03  -2.2987260360e-02  1.3914121684e-04  4.3637794245e-04  6.7732889753e-04
4.6980000000e+00  -9.3390607936e-03  -9.2003563315e-03  -2.2865021881e-02  1.3870446213e-04  4.3713058808e-04  6.7659304437e-04
4.6990000000e+00  -9.3614271694e-03  -9.2231602119e-03  -2.2742730278e-02  1.3826695744e-04  4.3787790498e-04  6.7586501888e-04
4.7000000000e+00  -9.3836704829e-03  -9.2458417748e-03  -2.2620386823e-02  1.3782870810e-04  4.3861989328e-04  6.7514478252e-04
4.7010000000e+00  -9.4057906882e-03  -9.2684009687e-03  -2.2497992788e-02  1.3738971943e-04  4.3935655315e-04  6.7443229665e-04
4.7020000000e+00  -9.4277877407e-03  -9.2908377439e-03  -2.2375549443e-02  1.3694999677e-04  4.4008788482e-04  6.7372752247e-04
4.7030000000e+00  -9.4496615970e-03  -9.3131520516e-03  -2.2253058058e-02  1.3650954544e-04  4.4081388858e-04  6.7303042106e-04
4.7040000000e+00  -9.4714122152e-03  -9.3353438444e-03  -2.2130519901e-02  1.3606837077e-04  4.4153456475e-04  6.7234095337e-04
4.7050000000e+00  -9.4930395543e-03  -9.3574130762e-03  -2.2007936239e-02  1.3562647808e-04  4.4224991371e-04  6.7165908023e-04
4.7060000000e+00  -9.5145435749e-03  -9.3793597021e-03  -2.1885308336e-02  1.3518387271e-04  4.4295993589e-04  6.7098476233e-04
4.7070000000e+00  -9.5359242386e-03  -9.4011836786e-03  -2.1762637457e-02  1.3474055999e-04  4.4366463178e-04  6.7031796024e-04
4.7080000000e+00  -9.5571815084e-03  -9.4228849632e-03  -2.1639924865e-02  1.3429654523e-04  4.4436400192e-04  6.6965863443e-04
4.7090000000e+00  -9.5783153486e-03  -9.4444635148e-03  -2.1517171821e-02  1.3385183376e-04  4.4505804688e-04  6.6900674523e-04
4.7100000000e+00  -9.5993257246e-03  -9.4659192937e-03  -2.1394379584e-02  1.3340643091e-04  4.4574676731e-04  6.6836225284e-04
4.7110000000e+00  -9.6202126033e-03  -9.4872522613e-03  -2.1271549414e-02  1.3296034200e-04  4.4643016388e-04  6.6772511737e-04
4.7120000000e+00  -9.6409759527e-03  -9.5084623803e-03  -2.1148682568e-02  1.3251357235e-04  4.4710823734e-04  6.6709529880e-04
4.7130000000e+00  -9.6616157420e-03  -9.5295496147e-03  -2.1025780300e-02  1.3206612730e-04  4.4778098848e-04  6.6647275701e-04
4.7140000000e+00  -9.6821319417e-03  -9.5505139296e-03  -2.0902843867e-02  1.3161801215e-04  4.4844841813e-04  6.6585745175e-04
4.7150000000e+00  -9.7025245237e-03  -9.5713552914e-03  -2.0779874520e-02  1.3116923223e-04  4.4911052718e-04  6.6524934267e-04
4.7160000000e+00  -9.7227934609e-03  -9.5920736680e-03  -2.0656873512e-02  1.3071979287e-04  4.4976731656e-04  6.6464838933e-04
4.7170000000e+00  -9.7429387277e-03  -9.6126690283e-03  -2.0533842091e-02  1.3026969937e-04  4.5041878728e-04  6.6405455115e-04
4.7180000000e+00  -9.7629602996e-03  -9.6331413425e-03  -2.0410781508e-02  1.2981895707e-04  4.5106494036e-04  6.6346778747e-04
4.7190000000e+00  -9.7828581533e-03  -9.6534905820e-03  -2.0287693009e-02  1.2936757127e-04  4.5170577689e-04  6.6288805754e-04
4.7200000000e+00  -9.8026322669e-03  -9.6737167196e-03  -2.0164577839e-02  1.2891554729e-04  4.5234129802e-04  6.6231532047e-04
4.7210000000e+00  -9.8222826197e-03  -9.6938197292e-03  -2.0041437243e-02  1.2846289044e-04  4.5297150493e-04  6.6174953531e-04
4.7220000000e+00  -9.8418091921e-03  -9.7137995861e-03  -1.9918272464e-02  1.2800960605e-04  4.5359639887e-04  6.6119066099e-04
4.7230000000e+00  -9.8612119659e-03  -9.7336562665e-03  -1.9795084743e-02  1.2755569941e-04  4.5421598111e-04  6.6063865635e-04
4.7240000000e+00  -9.8804909242e-03  -9.7533897483e-03  -1.9671875320e-02  1.2710117585e-04  4.5483025300e-04  6.6009348016e-04
4.7250000000e+00  -9.8996460510e-03  -9.7730000103e-03  -1.9548645432e-02  1.2664604068e-04  4.5543921592e-04  6.5955509106e-04
4.7260000000e+00  -9.9186773320e-03  -9.7924870328e-03  -1.9425396317e-02  1.2619029919e-04  4.5604287131e-04  6.5902344763e-04
4.7270000000e+00  -9.9375847537e-03  -9.8118507970e-03  -1.9302129209e-02  1.2573395670e-04  4.5664122066e-04  6.5849850834e-04
4.7280000000e+00  -9.9563683041e-03  -9.8310912856e-03  -1.9178845342e-02  1.2527701852e-04  4.5723426551e-04  6.5798023161e-04
4.7290000000e+00  -9.9750279724e-03  -9.8502084825e-03  -1.9055545948e-02  1.2481948994e-04  4.5782200743e-04  6.5746857573e-04
4.7300000000e+00  -9.9935637490e-03  -9.8692023727e-03  -1.8932232258e-02  1.2436137627e-04  4.5840444806e-04  6.5696349894e-04
4.7310000000e+00  -1.0011975625e-02  -9.8880729426e-03  -1.8808905500e-02  1.2390268281e-04  4.5898158909e-04  6.5646495940e-04
4.7320000000e+00  -1.0030263595e-02  -9.9068201798e-03  -1.8685566902e-02  1.2344341486e-04  4.5955343224e-04  6.5597291516e-04
4.7330000000e+00  -1.0048427651e-02  -9.9254440729e-03  -1.8562217689e-02  1.2298357771e-04  4.6011997930e-04  6.5548732423e-04
4.7340000000e+00  -1.0066467789e-02  -9.9439446120e-03  -1.8438859085e-02  1.2252317667e-04  4.6068123210e-04  6.5500814453e-04
4.7350000000e+00  -1.0084384005e-02  -9.9623217884e-03  -1.8315492312e-02  1.2206221701e-04  4.6123719251e-04  6.5453533390e-04
4.7360000000e+00  -1.0102176298e-02  -9.9805755943e-03  -1.8192118593e-02  1.2160070404e-04  4.6178786247e-04  6.5406885012e-04
4.7370000000e+00  -1.0119844667e-02  -9.9987060236e-03  -1.8068739144e-02  1.2113864305e-04  4.6233324394e-04  6.5360865089e-04
4.7380000000e+00  -1.0137389110e-02  -1.0016713071e-02  -1.7945355185e-02  1.2067603932e-04  4.6287333896e-04  6.5315469385e-04
4.7390000000e+00  -1.0154809631e-02  -1.0034596733e-02  -1.7821967931e-02  1.2021289813e-04  4.6340814959e-04  6.5270693657e-04
4.7400000000e+00  -1.0172106231e-02  -1.0052357006e-02  -1.7698578595e-02  1.1974922478e-04  4.6393767796e-04  6.5226533656e-04
4.7410000000e+00  -1.0189278914e-02  -1.0069993890e-02  -1.7575188392e-02  1.1928502454e-04  4.6446192623e-04  6.5182985126e-04
4.7420000000e+00  -1.0206327686e-02  -1.0087507383e-02  -1.7451798530e-02  1.1882030269e-04  4.6498089662e-04  6.5140043805e-04
4.7430000000e+00  -1.0223252552e-02  -1.0104897487e-02  -1.7328410220e-02  1.1835506450e-04  4.6549459140e-04  6.5097705426e-04
4.7440000000e+00  -1.0240053520e-02  -1.0122164205e-02  -1.7205024669e-02  1.1788931526e-04  4.6600301288e-04  6.5055965716e-04
4.7450000000e+00  -1.0256730598e-02  -1.0139307538e-02  -1.7081643082e-02  1.1742306023e-04  4.6650616342e-04  6.5014820395e-04
4.7460000000e+00  -1.0273283797e-02  -1.0156327492e-02  -1.6958266664e-02  1.1695630469e-04  4.6700404543e-04  6.4974265178e-04
4.7470000000e+00  -1.0289713127e-02  -1.0173224073e-02  -1.6834896616e-02  1.1648905390e-04  4.6749666137e-04  6.4934295777e-04
4.7480000000e+00  -1.0306018601e-02  -1.0189997288e-02  -1.6711534140e-02  1.1602131312e-04  4.6798401374e-04  6.4894907898e-04
4.7490000000e+00  -1.0322200232e-02  -1.0206647145e-02  -1.6588180433e-02  1.1555308762e-04  4.6846610509e-04  6.4856097239e-04
4.7500000000e+00  -1.0338258035e-02  -1.0223173652e-02  -1.6464836693e-02  1.1508438266e-04  4.6894293802e-04  6.4817859498e-04
4.7510000000e+00  -1.0354192025e-02  -1.0239576822e-02  -1.6341504115e-02  1.1461520350e-04  4.6941451518e-04  6.4780190365e-04
4.7520000000e+00  -1.0370002220e-02  -1.0255856665e-02  -1.6218183893e-02  1.1414555539e-04  4.6988083925e-04  6.4743085527e-04
4.7530000000e+00  -1.0385688638e-02  -1.0272013194e-02  -1.6094877217e-02  1.1367544357e-04  4.7034191300e-04  6.4706540668e-04
4.7540000000e+00  -1.0401251297e-02  -1.0288046424e-02  -1.5971585278e-02  1.1320487331e-04  4.7079773919e-04  6.4670551466e-04
4.7550000000e+00  -1.0416690220e-02  -1.0303956370e-02  -1.5848309264e-02  1.1273384984e-04  4.7124832067e-04  6.4635113596e-04
4.7560000000e+00  -1.0432005427e-02  -1.0319743048e-02  -1.5725050361e-02  1.1226237841e-04  4.7169366031e-04  6.4600222729e-04
4.7570000000e+00  -1.0447196941e-02  -1.0335406477e-02  -1.5601809753e-02  1.1179046427e-04  4.7213376105e-04  6.4565874533e-04
4.7580000000e+00  -1.0462264787e-02  -1.0350946674e-02  -1.5478588622e-02  1.1131811264e-04  4.7256862586e-04  6.4532064672e-04
4.7590000000e+00  -1.0477208990e-02  -1.0366363661e-02  -1.5355388150e-02  1.1084532876e-04  4.7299825777e-04  6.4498788808e-04
4.7600000000e+00  -1.0492029576e-02  -1.0381657458e-02  -1.5232209516e-02  1.1037211787e-04  4.7342265983e-04  6.4466042600e-04
4.7610000000e+00  -1.0506726573e-02  -1.0396828088e-02  -1.5109053895e-02  1.0989848518e-04  4.7384183518e-04  6.4433821702e-04
4.7620000000e+00  -1.0521300010e-02  -1.0411875574e-02  -1.4985922464e-02  1.0942443594e-04  4.7425578696e-04  6.4402121768e-04
4.7630000000e+00  -1.0535749916e-02  -1.0426799941e-02  -1.4862816395e-02  1.0894997535e-04  4.7466451838e-04  6.4370938447e-04
4.7640000000e+00  -1.0550076324e-02  -1.0441601215e-02  -1.4739736860e-02  1.0847510864e-04  4.7506803271e-04  6.4340267389e-04
4.7650000000e+00  -1.0564279265e-02  -1.0456279424e-02  -1.4616685028e-02  1.0799984102e-04  4.7546633323e-04  6.4310104240e-04
4.7660000000e+00  -1.0578358773e-02  -1.0470834595e-02  -1.4493662067e-02  1.0752417771e-04  4.7585942330e-04  6.4280444642e-04
4.7670000000e+00  -1.0592314882e-02  -1.0485266758e-02  -1.4370669142e-02  1.0704812391e-04  4.7624730631e-04  6.4251284240e-04
4.7680000000e+00  -1.0606147629e-02  -1.0499575944e-02  -1.4247707417e-02  1.0657168483e-04  4.7662998569e-04  6.4222618672e-04
4.7690000000e+00  -1.0619857049e-02  -1.0513762184e-02  -1.4124778053e-02  1.0609486567e-04  4.7700746493e-04  6.4194443579e-04
4.7700000000e+00  -1.0633443183e-02  -1.0527825511e-02  -1.4001882211e-02  1.0561767163e-04  4.7737974755e-04  6.4166754599e-04
4.7710000000e+00  -1.0646906068e-02  -1.0541765960e-02  -1.3879021048e-02  1.0514010791e-04  4.7774683714e-04  6.4139547367e-04
4.7720000000e+00  -1.0660245745e-02  -1.0555583565e-02  -1.3756195719e-02  1.0466217969e-04  4.7810873730e-04  6.4112817521e-04
4.7730000000e+00  -1.0673462256e-02  -1.0569278363e-02  -1.3633407380e-02  1.0418389216e-04  4.7846545172e-04  6.4086560694e-04
4.7740000000e+00  -1.0686555643e-02  -1.0582850393e-02  -1.3510657182e-02  1.0370525051e-04  4.7881698408e-04  6.4060772522e-04
4.7750000000e+00  -1.0699525951e-02  -1.0596299691e-02  -1.3387946274e-02  1.0322625992e-04  4.7916333816e-04  6.4035448639e-04
4.7760000000e+00  -1.0712373224e-02  -1.0609626299e-02  -1.3265275805e-02  1.0274692556e-04  4.7950451775e-04  6.4010584677e-04
4.7770000000e+00  -1.0725097509e-02  -1.0622830256e-02  -1.3142646921e-02  1.0226725261e-04  4.7984052670e-04  6.3986176271e-04
4.7780000000e+00  -1.0737698853e-02  -1.0635911607e-02  -1.3020060765e-02  1.0178724623e-04  4.8017136890e-04  6.3962219055e-04
4.7790000000e+00  -1.0750177304e-02  -1.0648870393e-02  -1.2897518479e-02  1.0130691159e-04  4.8049704828e-04  6.3938708661e-04
4.7800000000e+00  -1.0762532912e-02  -1.0661706659e-02  -1.2775021204e-02  1.0082625385e-04  4.8081756882e-04  6.3915640724e-04
4.7810000000e+00  -1.0774765729e-02  -1.0674420450e-02  -1.2652570077e-02  1.0034527817e-04  4.8113293455e-04  6.3893010879e-04
4.7820000000e+00  -1.0786875804e-02  -1.0687011815e-02  -1.2530166234e-02  9.9863989701e-05  4.8144314953e-04  6.3870814761e-04
4.7830000000e+00  -1.0798863193e-02  -1.0699480799e-02  -1.2407810809e-02  9.9382393589e-05  4.8174821788e-04  6.3849048006e-04
4.7840000000e+00  -1.0810727948e-02  -1.0711827453e-02  -1.2285504933e-02  9.8900494979e-05  4.8204814376e-04  6.3827706252e-04
4.7850000000e+00  -1.0822470125e-02  -1.0724051826e-02  -1.2163249736e-02  9.8418299014e-05  4.8234293137e-04  6.3806785136e-04
4.7860000000e+00  -1.0834089780e-02  -1.0736153969e-02  -1.2041046345e-02  9.7935810828e-05  4.8263258494e-04  6.3786280298e-04
4.7870000000e+00  -1.0845586972e-02  -1.0748133936e-02  -1.1918895887e-02  9.7453035554e-05  4.8291710879e-04  6.3766187380e-04
4.7880000000e+00  -1.0856961758e-02  -1.0759991779e-02  -1.1796799483e-02  9.6969978319e-05  4.8319650722e-04  6.3746502024e-04
4.7890000000e+00  -1.0868214198e-02  -1.0771727553e-02  -1.1674758256e-02  9.6486644246e-05  4.8347078463e-04  6.3727219875e-04
4.7900000000e+00  -1.0879344353e-02  -1.0783341314e-02  -1.1552773325e-02  9.6003038455e-05  4.8373994543e-04  6.3708336579e-04
4.7910000000e+00  -1.0890352285e-02  -1.0794833119e-02  -1.1430845807e-02  9.5519166060e-05  4.8400399410e-04  6.3689847785e-04
4.7920000000e+00  -1.0901238058e-02  -1.0806203026e-02  -1.1308976816e-02  9.5035032170e-05  4.8426293512e-04  6.3671749143e-04
4.7930000000e+00  -1.0912001735e-02  -1.0817451093e-02  -1.1187167465e-02  9.4550641890e-05  4.8451677307e-04  6.3654036308e-04
4.7940000000e+00  -1.0922643381e-02  -1.0828577381e-02  -1.1065418865e-02  9.4066000323e-05  4.8476551253e-04  6.3636704935e-04
4.7950000000e+00  -1.0933163064e-02  -1.0839581951e-02  -1.0943732125e-02  9.3581112563e-05  4.8500915813e-04  6.3619750683e-04
4.7960000000e+00  -1.0943560850e-02  -1.0850464866e-02  -1.0822108351e-02  9.3095983703e-05  4.8524771457e-04  6.3603169213e-04
4.7970000000e+00  -1.0953836808e-02  -1.0861226189e-02  -1.0700548646e-02  9.2610618829e-05  4.8548118656e-04  6.3586956190e-04
4.7980000000e+00  -1.0963991008e-02  -1.0871865985e-02  -1.0579054113e-02  9.2125023023e-05  4.8570957887e-04  6.3571107282e-04
4.7990000000e+00  -1.0974023521e-02  -1.0882384319e-02  -1.0457625852e-02  9.1639201363e-05  4.8593289632e-04  6.3555618160e-04
4.8000000000e+00  -1.0983934418e-02  -1.0892781259e-02  -1.0336264960e-02  9.1153158921e-05  4.8615114374e-04  6.3540484498e-04
4.8010000000e+00  -1.0993723773e-02  -1.0903056872e-02  -1.0214972533e-02  9.0666900764e-05  4.8636432604e-04  6.3525701975e-04
4.8020000000e+00  -1.1003391659e-02  -1.0913211227e-02  -1.0093749664e-02  9.0180431955e-05  4.8657244816e-04  6.3511266274e-04
4.8030000000e+00  -1.1012938153e-02  -1.0923244395e-02  -9.9725974432e-03  8.9693757552e-05  4.8677551507e-04  6.3497173079e-04
4.8040000000e+00  -1.1022363329e-02  -1.0933156446e-02  -9.8515169603e-03  8.9206882608e-05  4.8697353179e-04  6.3483418082e-04
4.8050000000e+00  -1.1031667265e-02  -1.0942947453e-02  -9.7305093016e-03  8.8719812171e-05  4.8716650339e-04  6.3469996976e-04
4.8060000000e+00  -1.1040850041e-02  -1.0952617489e-02  -9.6095755513e-03  8.8232551282e-05  4.8735443498e-04  6.3456905462e-04
4.8070000000e+00  -1.1049911734e-02  -1.0962166629e-02  -9.4887167915e-03  8.7745104979e-05  4.8753733169e-04  6.3444139241e-04
4.8080000000e+00  -1.1058852427e-02  -1.0971594948e-02  -9.3679341021e-03  8.7257478295e-05  4.8771519873e-04  6.3431694023e-04
4.8090000000e+00  -1.1067672200e-02  -1.0980902523e-02  -9.2472285607e-03  8.6769676256e-05  4.8788804133e-04  6.3419565520e-04
4.8100000000e+00  -1.1076371135e-02  -1.0990089432e-02  -9.1266012424e-03  8.6281703885e-05  4.8805586475e-04  6.3407749450e-04
4.8110000000e+00  -1.1084949318e-02  -1.0999155752e-02  -9.0060532204e-03  8.5793566198e-05  4.8821867430e-04  6.3396241537e-04
4.8120000000e+00  -1.1093406833e-02  -1.1008101565e-02  -8.8855855654e-03  8.5305268206e-05  4.8837647536e-04  6.3385037509e-04
4.8130000000e+00  -1.1101743765e-02  -1.1016926950e-02  -8.7651993459e-03  8.4816814915e-05  4.8852927331e-04  6.3374133099e-04
4.8140000000e+00  -1.1109960202e-02  -1.1025631991e-02  -8.6448956280e-03  8.4328211325e-05  4.8867707359e-04  6.3363524048e-04
4.8150000000e+00  -1.1118056232e-02  -1.1034216770e-02  -8.5246754755e-03  8.3839462432e-05  4.8881988168e-04  6.3353206100e-04
4.8160000000e+00  -1.1126031943e-02  -1.1042681370e-02  -8.4045399502e-03  8.3350573224e-05  4.8895770311e-04  6.3343175007e-04
4.8170000000e+00  -1.1133887427e-02  -1.1051025878e-02  -8.2844901111e-03  8.2861548686e-05  4.8909054342e-04  6.3333426525e-04
4.8180000000e+00  -1.1141622773e-02  -1.1059250379e-02  -8.1645270153e-03  8.2372393796e-05  4.8921840824e-04  6.3323956418e-04
4.8190000000e+00  -1.1149238075e-02  -1.1067354961e-02  -8.0446517172e-03  8.1883113526e-05  4.8934130319e-04  6.3314760456e-04
4.8200000000e+00  -1.1156733425e-02  -1.1075339712e-02  -7.9248652692e-03  8.1393712844e-05  4.8945923396e-04  6.3305834414e-04
4.8210000000e+00  -1.1164108919e-02  -1.1083204722e-02  -7.8051687213e-03  8.0904196711e-05  4.8957220628e-04  6.3297174074e-04
4.8220000000e+00  -1.1171364650e-02  -1.1090950080e-02  -7.6855631208e-03  8.0414570083e-05  4.8968022591e-04  6.3288775227e-04
4.8230000000e+00  -1.1178500717e-02  -1.1098575879e-02  -7.5660495132e-03  7.9924837908e-05  4.8978329865e-04  6.3280633668e-04
4.8240000000e+00  -1.1185517215e-02  -1.1106082210e-02  -7.4466289411e-03  7.9435005132e-05  4.8988143035e-04  6.3272745199e-04
4.8250000000e+00  -1.1192414245e-02  -1.1113469168e-02  -7.3273024451e-03  7.8945076693e-05  4.8997462689e-04  6.3265105633e-04
4.8260000000e+00  -1.1199191904e-02  -1.1120736847e-02  -7.2080710632e-03  7.8455057522e-05  4.9006289421e-04  6.3257710785e-04
4.8270000000e+00  -1.1205850295e-02  -1.1127885342e-02  -7.0889358312e-03  7.7964952545e-05  4.9014623825e-04  6.3250556482e-04
4.8280000000e+00  -1.1212389518e-02  -1.1134914751e-02  -6.9698977824e-03  7.7474766684e-05  4.9022466503e-04  6.3243638554e-04
4.8290000000e+00  -1.1218809675e-02  -1.1141825170e-02  -6.8509579477e-03  7.6984504852e-05  4.9029818059e-04  6.3236952843e-04
4.8300000000e+00  -1.1225110872e-02  -1.1148616700e-02  -6.7321173556e-03  7.6494171958e-05  4.9036679101e-04  6.3230495197e-04
4.8310000000e+00  -1.1231293212e-02  -1.1155289439e-02  -6.6133770323e-03  7.6003772903e-05  4.9043050242e-04  6.3224261470e-04
4.8320000000e+00  -1.1237356800e-02  -1.1161843488e-02  -6.4947380013e-03  7.5513312584e-05  4.9048932098e-04  6.3218247528e-04
4.8330000000e+00  -1.1243301745e-02  -1.1168278949e-02  -6.3762012839e-03  7.5022795890e-05  4.9054325288e-04  6.3212449241e-04
4.8340000000e+00  -1.1249128152e-02  -1.1174595925e-02  -6.2577678991e-03  7.4532227705e-05  4.9059230437e-04  6.3206862492e-04
4.8350000000e+00  -1.1254836132e-02  -1.1180794519e-02  -6.1394388631e-03  7.4041612906e-05  4.9063648173e-04  6.3201483168e-04
4.8360000000e+00  -1.1260425794e-02  -1.1186874837e-02  -6.0212151899e-03  7.3550956364e-05  4.9067579128e-04  6.3196307167e-04
4.8370000000e+00  -1.1265897248e-02  -1.1192836985e-02  -5.9030978909e-03  7.3060262944e-05  4.9071023936e-04  6.3191330396e-04
4.8380000000e+00  -1.1271250607e-02  -1.1198681069e-02  -5.7850879753e-03  7.2569537504e-05  4.9073983238e-04  6.3186548769e-04
4.8390000000e+00  -1.1276485982e-02  -1.1204407197e-02  -5.6671864496e-03  7.2078784896e-05  4.9076457677e-04  6.3181958211e-04
4.8400000000e+00  -1.1281603488e-02  -1.1210015478e-02  -5.5493943178e-03  7.1588009964e-05  4.9078447900e-04  6.3177554654e-04
4.8410000000e+00  -1.1286603240e-02  -1.1215506023e-02  -5.4317125817e-03  7.1097217549e-05  4.9079954558e-04  6.3173334042e-04
4.8420000000e+00  -1.1291485353e-02  -1.1220878941e-02  -5.3141422403e-03  7.0606412483e-05  4.9080978306e-04  6.3169292326e-04
4.8430000000e+00  -1.1296249944e-02  -1.1226134345e-02  -5.1966842902e-03  7.0115599591e-05  4.9081519803e-04  6.3165425467e-04
4.8440000000e+00  -1.1300897131e-02  -1.1231272347e-02  -5.0793397257e-03  6.9624783692e-05  4.9081579711e-04  6.3161729437e-04
4.8450000000e+00  -1.1305427032e-02  -1.1236293062e-02  -4.9621095384e-03  6.9133969600e-05  4.9081158696e-04  6.3158200215e-04
4.8460000000e+00  -1.1309839767e-02  -1.1241196605e-02  -4.8449947173e-03  6.8643162119e-05  4.9080257428e-04  6.3154833793e-04
4.8470000000e+00  -1.1314135456e-02  -1.1245983090e-02  -4.7279962492e-03  6.8152366050e-05  4.9078876581e-04  6.3151626171e-04
4.8480000000e+00  -1.1318314222e-02  -1.1250652636e-02  -4.6111151181e-03  6.7661586184e-05  4.9077016832e-04  6.3148573360e-04
4.8490000000e+00  -1.1322376187e-02  -1.1255205360e-02  -4.4943523056e-03  6.7170827307e-05  4.9074678863e-04  6.3145671379e-04
4.8500000000e+00  -1.1326321475e-02  -1.1259641381e-02  -4.3777087908e-03  6.6680094198e-05  4.9071863359e-04  6.3142916262e-04
4.8510000000e+00  -1.1330150209e-02  -1.1263960818e-02  -4.2611855500e-03  6.6189391630e-05  4.9068571008e-04  6.3140304048e-04
4.8520000000e+00  -1.1333862517e-02  -1.1268163792e-02  -4.1447835574e-03  6.5698724365e-05  4.9064802502e-04  6.3137830791e-04
